"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","Population ages 05-09, female (% of female population)","SP.POP.0509.FE.5Y","12.1172710216472","12.5815122703967","13.0639643710063","13.5388514774611","13.9490930156776","14.2280893788932","14.379780352862","14.3735149347988","14.2005036964822","13.8814273610022","13.4645980498241","12.967993858589","12.3162245592005","11.5739837655864","10.8550437022337","10.2868707352724","9.83392879924238","9.55549772852327","9.44048737512475","9.41823652186805","9.3886961185149","9.3695458019475","9.33417968833527","9.27573874310575","9.21568266044665","9.18661116485864","9.24397903347908","9.37981397867759","9.55706846347036","9.73351626286842","9.86326282582847","9.91758152334326","9.95431481166606","9.96699361527047","9.94311415163286","9.86567926606371","9.71468508223213","9.45324229652592","9.07820465966749","8.61790067011838","8.12763979598165","7.66105740866242","7.14687441544245","6.6100822884478","6.09897858667797","5.67515854202123","5.34958245248185","5.17280823176649","5.14546716243229","5.21522817721893","5.28980778764738","5.37353249489592","5.49986170762382","5.65618389764512","5.82543381268926","5.98719154497473","6.13613112190404","6.25011622858909","6.32291008936494","6.36218375329326","",
"Armenia","ARM","Fertility rate, total (births per woman)","SP.DYN.TFRT.IN","4.786","4.67","4.521","4.345","4.15","3.95","3.758","3.582","3.429","3.302","3.199","3.114","3.035","2.956","2.875","2.792","2.712","2.641","2.582","2.538","2.51","2.499","2.503","2.517","2.538","2.559","2.578","2.591","2.592","2.578","2.544","2.484","2.4","2.297","2.179","2.056","1.938","1.832","1.747","1.685","1.648","1.634","1.635","1.645","1.659","1.675","1.69","1.702","1.712","1.719","1.722","1.724","1.725","1.728","1.732","1.738","1.744","1.75","1.755","1.758","",
"Armenia","ARM","Consumption of iodized salt (% of households)","SN.ITK.SALT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.3","","","","","99.3","","","","","","","","","","","99.4","","","","",
"Armenia","ARM","Unemployment, female (% of female labor force) (national estimate)","SL.UEM.TOTL.FE.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40000009536743","7.40000009536743","8.5","10.3999996185303","15.1999998092651","17.3999996185303","13.3000001907349","15","","","","","","","","9.77000045776367","25.8600006103516","19.6700000762939","21.2299995422363","19.6100006103516","18.1499996185303","18.0699996948242","19.3799991607666","19.2299995422363","17.4899997711182","17.4799995422363","20.4300003051758","19.3099994659424","",
"Armenia","ARM","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.5500001907349","37.1500015258789","35.6300010681152","31.9400005340576","34.9500007629395","31.5100002288818","31.8299999237061","30.6100006103516","27.9899997711182","29.5100002288818","32.810001373291","29.0499992370605","31.2000007629395","",
"Armenia","ARM","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.0453997815986","","","86.0697666129408","","","","","","","63.7526324338814","75.6693683481067","73.9130434782609","72.199168132221","73.0516729783955","84.0378783832703","73.2295834453034","75.5029401934611","74.8514524154882","73.8333550071384","74.7626449620103","66.6993709465165","69.1812490082855","",
"Armenia","ARM","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","SL.TLF.ACTI.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8700008392334","26.4899997711182","26.0900001525879","25.7099990844727","25.3899993896484","25.1399993896484","25.0300006866455","25.0200004577637","25.0699996948242","25.1599998474121","25.2600002288818","25.3400001525879","25.3999996185303","25.4899997711182","25.6200008392334","25.8299999237061","26.1100006103516","26.4699993133545","25.9799995422363","28.2700004577637","28.7600002288818","31.2700004577637","31.8600006103516","32.439998626709","33.4900016784668","35.8400001525879","30.2299995422363","32.7000007629395","31.7099990844727","29.8999996185303","",
"Armenia","ARM","Children in employment, female (% of female children ages 7-14)","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.5","","","","","","","","","","",
"Armenia","ARM","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11792.9280745006","7032.73889400403","6843.18097802155","7530.08711553954","8268.24647036569","9150.72417092195","9713.63008312114","10318.3356477358","10911.5163263981","11575.4997459631","12643.4884781075","14288.1155898847","16253.9110649647","17892.0689342672","20256.0139409007","22810.0188900666","25760.8021477132","28750.643960326","25711.7402779538","25296.1684357501","25674.3096758802","26951.48449446","27276.9420847906","28969.9998435198","30477.3469361236","30875.5105295835","33385.2023243118","37187.9062258573","40102.7971362935","",
"Armenia","ARM","Employment to population ratio, 15+, male (%) (national estimate)","SL.EMP.TOTL.SP.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.689998626709","","","","","","","59.9099998474121","51.0900001525879","49.0099983215332","62.75","57.9199981689453","49.3899993896484","59.9700012207031","61.6100006103516","59.810001373291","58.3499984741211","57.9300003051758","58.6199989318848","58.9500007629395","",
"Armenia","ARM","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.7799987792969","44.3600006103516","44.6399993896484","44.689998626709","44.5299987792969","44.3300018310547","44.1300010681152","43.7599983215332","43.3699989318848","42.9099998474121","42.1500015258789","41.2599983215332","40.2200012207031","39.4099998474121","38.5200004577637","37.4599990844727","36.5299987792969","37.7999992370605","39.4500007629395","38.5999984741211","38.9300003051758","37.25","36.2799987792969","34.8300018310547","35.3300018310547","33.5999984741211","31.3400001525879","25.7800006866455","24.0499992370605","",
"Armenia","ARM","Multidimensional poverty headcount ratio, male (% of male population)","SI.POV.MDIM.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9","","",
"Armenia","ARM","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.2","","43.9","43.5","42.2","45.8","44.7","38.8","40","38.4","37.5","39.4","38.6","38.7","39.4","40","40.7","40.1","42.4","43","39.1","",
"Armenia","ARM","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.33912277","5.81030703","4.72940779","3.49179244","3.93756247","11.24964333","14.61111641","21.08778572","15.68271065","11.60317421","11.08320332","10.41331291","9.95701122","8.21112156","6.2055831","3.95229411","6.68820477","5.2212491","5.13826561","","",
"Armenia","ARM","Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)","SH.UHC.NOP1.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.74952095746994","","0.676858797669411","0.457216054201126","0.28156153857708","0.179775804281235","0.0717350281774998","0.155704468488693","0.0507144723087549","0.0119678908959031","0.00605648383498192","0.0845031812787056","0.105202710255981","0.0620730919763446","0.0968462321907282","","","","","","","",
"Armenia","ARM","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1.3","1.3","1.1","2.1","2.1","3.2","3.1","2.7","1.9","3.5","4.4","4.4","5.2","4.6","3.7","2.6","0.7","0.9","1.3","",
"Armenia","ARM","Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)","SH.STA.ORCF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","","","","","59.2","","","","","77.1","","","","","","63.1","","","","",
"Armenia","ARM","Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5","","","","","32.5","","","","","34.1","","","","","","44.5","","","","",
"Armenia","ARM","Lifetime risk of maternal death (%)","SH.MMR.RISK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0679283356137696","0.0666157530085154","0.0622471603525368","0.0607803920301727","0.0602588976700955","0.0601742660985802","0.0631619278103366","0.0565468811184439","0.0650416379898419","0.0590901983806955","0.0602463206986371","0.0581105464590744","0.0583568200340074","0.0504945965953766","0.0520237030442027","0.0537710989111561","0.0505478651224537","0.0492176762911756","","","",
"Armenia","ARM","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.01","0.01","0.01","0.01","0.01","0.02","0.03","0.05","0.07","0.1","0.13","0.16","0.18","0.19","0.19","0.18","0.17","0.15","0.13","0.11","0.1","0.09","0.08","0.08","0.07","0.07","0.07","0.07","0.07","0.06","",
"Armenia","ARM","Demand for family planning satisfied by modern methods (% of married women with demand for family planning)","SH.FPL.SATM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3","","","","","26.9","","","","","39.8","","","","","","40.2","","","","",
"Armenia","ARM","Number of under-five deaths","SH.DTH.MORT","","","","","","","","","","","","","","","","","","","","","","5145","5081","5006","4910","4794","4647","4469","6523","4005","3732","3431","3112","2788","2472","2178","1915","1688","1501","1353","1241","1161","1103","1060","1024","992","960","927","893","856","818","779","739","699","661","624","587","551","515","482","",
"Armenia","ARM","Women who believe a husband is justified in beating his wife when she refuses sex with him (%)","SG.VAW.REFU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","","","","","3.7","","","","","1.2","","","","","","0.8","","","","",
"Armenia","ARM","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.36693","7.10141","7.45566","7.21906","6.25931","6.87733","7.88383","9.83908","9.7656","9.88124","","","",
"Armenia","ARM","Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","SE.TER.CUAT.ST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4631004333496","","","","49.1371383666992","","45.2496299743652","","","",
"Armenia","ARM","Trained teachers in secondary education (% of total teachers)","SE.SEC.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.586540222168","",
"Armenia","ARM","School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8493423461914","","","","","","","96.2130966186523","95.3515472412109","101.233207702637","105.620407104492","92.9873733520508","","84.3173065185547","83.6643524169922","83.9991989135742","","","81.7256088256836","84.3804092407227","",
"Armenia","ARM","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.1139106750488","","","","","","","","","","46.9643898010254","","","","50.5606384277344","","46.7269706726074","","","",
"Armenia","ARM","Adjusted net enrollment rate, primary, male (% of primary school age children)","SE.PRM.TENR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.56435","85.29692","","87.62258","91.20347","95.92771","","","","94.63208","96.00639","96.28129","93.82384","92.51376","92.26444","92.3595","91.01168","","",
"Armenia","ARM","Persistence to grade 5, female (% of cohort)","SE.PRM.PRS5.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","School enrollment, primary (% gross)","SE.PRM.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.345497131348","101.140991210938","104.568000793457","96.5057525634766","92.4247512817383","93.2752990722656","126.900230407715","129.164047241211","133.571487426758","98.6637268066406","102.13005065918","95.3749389648438","94.1989364624023","94.9213714599609","95.4410629272461","100.155799865723","113.287620544434","114.518676757813","110.846778869629","99.0649871826172","98.4758605957031","98.9177398681641","98.449462890625","96.8659896850586","95.0036468505859","94.5178985595703","94.0835189819336","92.7152481079102","91.8450622558594","",
"Armenia","ARM","School enrollment, preprimary, female (% gross)","SE.PRE.ENRR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.842960357666","27.6251792907715","30.094690322876","33.9423713684082","34.6505699157715","38.6736907958984","38.4890403747559","39.0865097045898","39.8050308227539","39.5753211975098","55.1787414550781","58.150390625","53.0244102478027","51.4367980957031","53.5884590148926","53.384349822998","53.1489601135254","39.6596908569336","40.2261581420898","",
"Armenia","ARM","Real effective exchange rate index (2010 = 100)","PX.REX.REER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6737920130413","52.1231066631713","70.8572603512767","69.8539395530625","74.250894996468","72.7817823373073","74.011632170786","73.0355258934677","73.6661768723046","67.9384588271702","71.6357567397798","80.1323275587467","86.9691856163674","99.4771052952444","107.811479943646","99.3367947753674","100","99.1278770665617","94.3521224855418","96.0202783479598","100.112834493681","103.119789567216","102.498245930249","100.193973617696","100.479075794069","103.091059060924","101.307951004658",
"Armenia","ARM","Adequacy of social safety net programs (% of total welfare of beneficiary households)","per_sa_allsa.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1515553070495","16.9672541736377","18.3844707473251","15.5344318953064","18.2059378695739","17.0676909115911","16.9885296444541","15.892346459242","15.5754398889726","17.3587300807569","18.2985354434996","","",
"Armenia","ARM","DEC alternative conversion factor (LCU per US$)","PA.NUS.ATLS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0222922428919283","0.0385250076110638","0.24374940677011","3.51149891339232","142.237596365287","355.683320622526","414.040008544922","490.600006103516","504.5","535.059997558594","539.526000976563","555.06","573.35","578.77","533.45","457.6869","416.0404","342.0791","305.9694","363.2833","373.6605","372.5009","401.764","409.6257","415.9198","477.9183","480.4882","482.7164","482.9879","480.4451","",
"Armenia","ARM","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2670","2550","1290","1480","1630","1870","2050","2240","2390","2510","2740","3090","3580","4180","4810","5680","6720","7960","8790","7530","7880","8310","9740","10440","10490","10370","10950","12540","13250","14500","",
"Armenia","ARM","Gross domestic savings (% of GDP)","NY.GDS.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0749354005168","24.2062994102146","-12.6889970663142","-10.5862161335669","-5.83058906140768","-17.4504478273952","-11.6541025421352","-14.7356521315811","-11.1500613661097","-8.27513601062892","-12.9647565692072","-8.75380822208585","-2.8695128126331","3.00344808123041","3.8801686882654","10.8658734398246","14.7249605431058","15.244899839754","15.3119128387438","3.16887840183394","1.69940622264701","0.0846015358188323","3.21020668069","1.27642928272926","2.36696097190209","8.97255533967062","10.2421835245975","7.65145498512865","8.71242036277268","4.08834131208519","",
"Armenia","ARM","GDP growth (annual %)","NY.GDP.MKTP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.6999984830362","-41.8000027457562","-8.7999987932935","5.40000277917656","6.89999841973659","5.86540074943565","3.32107970046953","7.29999998770998","3.30000000058166","5.90000000312092","9.59999999927597","13.1999999979356","14.0000000015501","10.4999999988202","13.8999999991133","13.1999999994661","13.7000000015467","6.90000000042959","-14.1000000006998","2.2000000002151","4.69999999867412","7.20000000096486","3.3","3.60000000058993","3.19999999896625","0.199999999825991","7.50000000164144","5.19999999965324","7.59999999853918","",
"Armenia","ARM","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.3861042982052","568.807295439343","1391.16654315168","4107.29676994743","161.163917579159","19.5917703052133","17.7359944945837","10.6984977562983","0.0538040809325366","-1.37367599828147","4.02796948177824","2.35739901911141","4.5985157283794","6.27859410767147","3.20875666635281","4.61801250818827","4.2778755387818","5.98956236068734","2.49725307891563","7.76871548067652","4.28154999826118","5.34580441814725","3.36682464224465","2.30918242990974","1.21390990471085","0.268575076501392","2.15064189848613","2.78770951425761","1.46271392892625","",
"Armenia","ARM","Adjusted savings: natural resources depletion (% of GNI)","NY.ADJ.DRES.GN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.345890630276626","0.172890351056193","0.164450283423894","0.0538342639054229","0.0885898430432994","0.159062293153452","0.167806258071184","0.44240311863024","0.00363937580934233","0","0","0","0","0.0552808249754172","0.130764423132367","1.4198203401621","1.70631910635595","0.813327714753394","0.554387131233712","0.117388203914665","0.349653479198174","0.077234896219135","0.0845230932147248","0.504951979903129","0.94510749643889","",
"Armenia","ARM","Services, value added (constant LCU)","NV.SRV.TOTL.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","400177362446.773","403257510900","636074179600","491757468300","526895068600","609479343000","642877370000","674055552100","704425231100","735008915900","689919127200","758541255000","882855560000","993884049600","1121993223400","1307070324900","1596767547300","1768424804500","1862770464900","1735428252500","1883337288000","1850573588700","1949726900000","2003344005700","2139377609200","2160320625500","2243267240800","2492895949300","2732152875700","3014460296000","",
"Armenia","ARM","Industry (including construction), value added (current LCU)","NV.IND.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187232000000","1216767600000","1220219600000","1296652500000","1296068400000","1436169700000","1489610800000","1595446800000","",
"Armenia","ARM","Agriculture, forestry, and fishing, value added (current US$)","NV.AGR.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1902205025.83606","2050215843.39069","2098075398.18975","1817614014.78035","1728561492.24893","1728457123.06439","1736925086.52908","1639144201.90777","",
"Armenia","ARM","Gross capital formation (constant 2010 US$)","NE.GDI.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1198898092.23753","1067477570.52229","1098499582.31253","1263911203.86771","1238416750.90121","1202683905.74083","1074115152.96969","1063222478.70166","1456901958.22922","2174433189.13411","2290809727.36918","2871347755.35615","3805789403.45283","4908810302.76182","6044662643.02059","3706866412.86033","3594356909.54757","3306346298.01459","2925229041.07812","2713588648.52018","2695836360.49951","2610761099.19402","2383513906.50572","2627832393.16305","3533909317.12931","3047292331.27547","",
"Armenia","ARM","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Armenia","ARM","Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)","TX.VAL.MRCH.R2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.6798903733216","65.422125136785","48.2841067577252","46.2653962287808","43.3418606129989","37.1892288994903","24.6926220662911","24.589547684751","26.005591780421","19.4038039493882","18.9720999280646","17.8778166030739","19.4776049441832","21.7397997540276","34.9152632135815","36.8212185114377","35.6354259846317","38.4276299657432","34.9838397490664","37.3927477199339","42.9099864196112","35.4642719485697","30.9966337962478","39.7338315110236","45.9189619323229","41.5244494811934","40.7659109534259","",
"Armenia","ARM","Net barter terms of trade index (2000 = 100)","TT.PRI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","98.63276229","100.3999674","99.71206212","106.917876","102.2856797","114.6955367","114.5382431","118.2855226","114.359107","130.687525","128.2433543","120.9626242","117.2178455","115.9286774","118.5089449","122.9946303","132.1706988","130.6209283","132.5025565","",
"Armenia","ARM","Merchandise imports from high-income economies (% of total merchandise imports)","TM.VAL.MRCH.HI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4553832165548","25.5561474177979","35.1734315999906","31.5975422162182","29.4857170847919","47.1704864939787","54.8885086881075","53.382973118573","58.42050132479","56.4348685049306","49.3101066442407","53.0274541112301","50.3770569425395","51.7495807986282","46.7321590837259","45.1279828029583","42.2593353115253","39.8253912911428","36.7709757138219","38.0929019557883","37.4407913823775","39.346185709519","39.4105475552817","34.0879024253467","30.8900679760717","34.4492111733979","34.9589005046202","33.4238064256368","",
"Armenia","ARM","Share of tariff lines with international peaks, primary products (%)","TM.TAX.TCOM.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.7150715","0.4225352","1.808558","2.749004","1.343284","0.1715855","0.5353909","0.4201681","0.6243114","0.4001883","0.387619","0","12.56968","2.329117","3.200074","","3.302777","",
"Armenia","ARM","Share of tariff lines with international peaks, manufactured products (%)","TM.TAX.MANF.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.0091399","0.0084463","0.0080844","0.0063969","0.0160262","0","0","0","0","0","0","0","6.980132","4.976163","3.7058","","0.4371675","",
"Armenia","ARM","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","51.275","52.147","53.019","53.889","54.758","55.622","56.483","57.341","58.195","59.042","59.864","60.657","61.445","62.225","63","63.611","64.219","64.821","65.419","65.839","66.05","66.259","66.467","66.675","66.883","67.09","67.296","67.501","67.706","67.69","67.421","67.15","66.878","66.606","66.332","66.057","65.781","65.504","65.226","64.947","64.666","64.385","64.236","64.137","64.038","63.938","63.839","63.739","63.64","63.54","63.44","63.34","63.24","63.164","63.112","63.085","63.082","63.103","63.149","63.219","",
"Armenia","ARM","Population, total","SP.POP.TOTL","1874121","1941492","2009526","2077578","2145001","2211319","2276034","2339127","2401143","2462928","2525068","2587708","2650486","2712786","2773748","2832759","2889579","2944383","2997417","3049109","3099754","3148096","3193689","3238595","3285599","3335940","3392264","3451947","3504659","3536474","3538171","3505258","3442817","3363108","3283667","3217348","3168221","3133089","3108687","3089022","3069591","3050687","3033978","3017932","3000720","2981269","2958307","2932618","2907618","2888092","2877319","2876538","2884229","2897584","2912403","2925553","2936146","2944809","2951776","2957731","",
"Armenia","ARM","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","5.76887511752479","5.54688767277663","5.33169050111529","5.1322245371843","4.9576830051411","4.81417920106973","4.74250518838561","4.69412538448908","4.6623689800913","4.63754941599842","4.61434329038971","4.66419993364684","4.68889282320843","4.69766355952245","4.70264716101037","4.71080029369639","4.74934486652321","4.79114776685977","4.81442855341706","4.78814104572284","4.7021351596334","4.60576166895118","4.47056375182818","4.32307318394596","4.19664403165161","4.11235087016838","4.04565224089526","3.99878788598998","3.99880223450069","4.08227150247491","4.26828130430624","4.69926211252046","5.2375565884278","5.84033192832925","6.43593318150804","6.97880728129794","7.39397019196694","7.71488995383958","7.98734680443861","8.28293592095958","8.63802292979485","9.06135714350559","9.53726454588649","9.99174375899391","10.3119372170803","10.4379864038748","10.4318321757195","10.2579228287457","9.98738625431924","9.72477077790918","9.53584912106873","9.38295647317118","9.29595080129213","9.25357124727517","9.22691717230792","9.20409820748866","9.26637963119853","9.333372793537","9.42575255653176","9.57478388435306","",
"Armenia","ARM","Population ages 35-39, male (% of male population)","SP.POP.3539.MA.5Y","4.20010609069093","4.95545585711725","5.86561097197818","6.7658963674534","7.43883165872622","7.78202290506383","7.83303924199425","7.58704621947247","7.20560362728393","6.92011277960777","6.8492027808122","6.9684284039055","7.27528700130889","7.60977069290802","7.73257833925945","7.52307355878055","6.9669272997138","6.10602709389146","5.11647379990462","4.28770751182534","3.81120428728181","3.73090822776968","3.95671323222896","4.37699846325612","4.82761845969658","5.21849243688293","5.58267868287328","5.92004800922157","6.24982786515879","6.60872975374291","7.01313030233052","7.40215163026461","7.80763197521107","8.18498301621776","8.46726859123791","8.60943534639445","8.64660296743048","8.56543459252079","8.37805493041495","8.09979583706116","7.73831996224634","7.35855552366527","6.9060457464735","6.44649553944418","6.06233924917627","5.79647185545022","5.63559907237436","5.5867175881967","5.61630878801643","5.67632073120312","5.73958796777364","5.82677504552922","5.94447384098486","6.09059789193966","6.26851378024709","6.47879459011018","6.71079366320689","6.95745949434155","7.21726919199193","7.49021217320303","",
"Armenia","ARM","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","8.56588198684165","9.20966695409414","9.8789183246817","10.5551999172975","11.2245780797582","11.8723991094234","12.4851034379323","13.0593256876021","13.5716373194604","13.9790773349449","14.2435466880059","14.3655394282701","14.3314719191379","14.1795786806134","13.9193654501504","13.5256021282851","12.9426678313484","12.2621195935637","11.5489137882833","10.8977688668091","10.388428897806","10.0358392554616","9.81955496691124","9.70275272094807","9.62929706742491","9.55646867436806","9.3857029535243","9.26037278447543","9.19109223438935","9.19418776703356","9.2781599382323","9.31014314662633","9.41470706953518","9.58490927371092","9.80930947653557","10.0803535925523","10.4245872811035","10.7692724820205","11.0920736885105","11.3349030398359","11.4274213696805","11.2178620984879","10.8753674940503","10.4451672082695","9.98173580059492","9.51322162540036","8.97673455060221","8.45581210856253","7.96911356700438","7.5549175229444","7.2513037090625","7.01358003784942","6.868947755975","6.78936096799801","6.75904671394108","6.78279369432712","6.86039388449357","7.00560575503009","7.19969753708771","7.40762569999044","",
"Armenia","ARM","Wanted fertility rate (births per woman)","SP.DYN.WFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","","","","","1.6","","","","","1.6","","","","","","1.7","","","","",
"Armenia","ARM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","44.218","44.94","45.662","44.9044","44.1468","43.3892","42.6316","41.874","41.6992","41.5244","41.3496","41.1748","41","40.9598","40.9196","40.8794","40.8392","40.799","42.2192","43.6394","45.0596","46.4798","47.9","51.448","54.996","58.544","62.092","65.64","68.5254","71.4108","74.2962","77.1816","80.067","74.032","67.997","61.962","55.927","49.892","46.3922","42.8924","39.3926","35.8928","32.393","31.4714","30.5498","29.6282","28.7066","27.785","27.1964","26.6078","26.0192","25.4306","24.842","24.1716","23.5012","22.8308","22.1604","21.49","20.886","20.282","",
"Armenia","ARM","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.14999997615814","1.30999994277954","3.54999995231628","4.96999979019165","3.75","4.6100001335144","5.42000007629395","5.75","7.71000003814697","8.05000019073486","8.36999988555908","8.6899995803833","9.02999973297119","9.39999961853027","9.57999992370605","9.72999954223633","9.85000038146973","13.0799999237061","17.3600006103516","17.0900001525879","17.3700008392334","16.5200004577637","14.4300003051758","15.75","17.3899993896484","17.7299995422363","17.9099998474121","17.8299999237061","17.6499996185303","",
